question_name,difficulty,llm_code_creation_time,total_tokens,cost_prompt,judge_predict,execution_time,AC,WA,RE,TLE,CE,total_test_cases
Fita Colorida,Médio,3.0134906629991747,1358,0.005707500000000001,AC,0.05138513900055841,31,0,0,0,0,31
Ponto do meio,Médio,1.3549196169988136,1195,0.0035875000000000004,AC,0.05190391299947805,31,0,0,0,0,31
Ogro_2024,Fácil,1.344471157000953,1199,0.0037225000000000005,AC,0.04368991800038202,20,0,0,0,0,20
Pirâmide_2022,Médio,1.671817775000818,1356,0.004615,WA,0.07777257999987341,1,38,0,0,0,39
Game-10,Fácil,1.048326612000892,1289,0.00386,AC,0.08618625500093913,46,0,0,0,0,46
Restaurante de pizza,Fácil,1.8719828539997252,1292,0.0041925,AC,0.07058674400104792,60,0,0,0,0,60
Zip,Fácil,1.7777328020001733,1316,0.00489,AC,0.0668274300005578,40,0,0,0,0,40
Consecutivos,Fácil,1.6783485609994386,1203,0.00442,AC,0.128148281999529,50,0,0,0,0,50
Dança de Formatura,Médio,2.8421565480002755,2079,0.00786,AC,2.6002554040005634,55,0,0,0,0,55
Estrada,Médio,2.344093903000612,1327,0.0054925,AC,0.12853070100027253,30,0,0,0,0,30
Duplas de tênis,Fácil,1.6934387709989096,1111,0.0037400000000000003,AC,0.07301504199858755,40,0,0,0,0,40
Show,Médio,2.1909150109986513,1460,0.005562500000000001,WA,0.04692610399979458,19,6,0,0,0,25
Loteria,Fácil,1.8563202719997207,1263,0.0044575000000000005,AC,0.055461682999521145,39,0,0,0,0,39
Cubo Preto,Fácil,1.8481667939995532,1255,0.004350000000000001,AC,0.023554393999802414,11,0,0,0,0,11
Robô,Fácil,1.8959751589991356,1551,0.0054150000000000005,AC,0.06419168399952468,50,0,0,0,0,50
Etiquetas,Difícil,4.048373855999671,1390,0.007350000000000001,WA,15.0,1,58,0,2,0,61
Campeonato,Fácil,1.9690412879990618,1276,0.004465,AC,0.062111490000461345,50,0,0,0,0,50
Dominó_2001,Médio,5.668384385000536,1541,0.0083775,AC,0.05024165500071831,10,0,0,0,0,10
Reduzindo detalhes em um mapa,Médio,3.6370491670004412,1540,0.0074625,AC,0.7849978270005522,52,0,0,0,0,52
Caminho das Pontes,Médio,2.620634909000728,1878,0.007520000000000001,RE,0.04624431699994602,0,0,1,0,0,1
Botas Trocadas,Fácil,2.145868272998996,1277,0.0048675,AC,0.07177377400148544,28,0,0,0,0,28
VAR,Fácil,2.036841645000095,1212,0.0037425,AC,0.05604063600003428,41,0,0,0,0,41
Dona Lesma,Fácil,1.4267145590001746,1125,0.0038250000000000003,AC,0.05032113500055857,20,0,0,0,0,20
Frequencia na aula,Fácil,1.5874828169999091,1188,0.0037075000000000003,AC,0.776349030998972,100,0,0,0,0,100
Salada de Frutas,Fácil,2.0146386649994383,1489,0.0055475,AC,0.04621568900074635,28,0,0,0,0,28
Ciclovias,Médio,4.542063631000929,1759,0.008535000000000001,WA,2.7613029580006696,0,40,0,0,0,40
Pulo do Gato,Médio,2.609866972999953,1495,0.006,WA,0.20409656999981962,4,43,0,0,0,47
Semente,Médio,1.6115926369984663,1206,0.0043775,AC,0.06987556899912306,40,0,0,0,0,40
Vice-campeão,Fácil,1.0081252549989586,1074,0.0030100000000000005,AC,0.05508235799970862,30,0,0,0,0,30
Tanque de combustível,Fácil,1.4258950240000559,1287,0.0041675,AC,0.051971498998682364,20,0,0,0,0,20
Candidatas,Difícil,8.38658471600138,2272,0.017292500000000002,WA,1.400538752999637,1,19,0,0,0,20
Toca do Saci,Fácil,6.397692989999996,2006,0.0107775,TLE,15.0,32,0,0,19,0,51
Dígitos,Difícil,4.534180155000286,1350,0.0069625,AC,0.048132457999599865,33,0,0,0,0,33
Caminhos do reino,Difícil,9.283558691999133,2519,0.0171975,AC,2.9122385890004807,40,0,0,0,0,40
Cartas,Fácil,1.9472312629986845,1075,0.0033250000000000003,AC,0.05962507499862113,30,0,0,0,0,30
Flíper,Fácil,1.462275760999546,1121,0.00354,AC,0.0540590640011942,15,0,0,0,0,15
Drone de Entrega,Médio,2.6961961500001053,1271,0.004515,AC,0.08126268700107175,51,0,0,0,0,51
Aeroporto,Fácil,3.189252326999849,1522,0.0064925,WA,0.11149809500057017,0,10,0,0,0,10
Leilão,Fácil,2.3419423070008634,1295,0.0046375,AC,0.04824298200037447,24,0,0,0,0,24
Busca na Internet,Fácil,1.3862947799989342,1017,0.0029675,AC,0.05860512500112236,30,0,0,0,0,30
Mapa,Difícil,3.831010713000069,1436,0.006665000000000001,AC,0.6435783420001826,38,0,0,0,0,38
Medalhas,Fácil,2.0006069880000723,1228,0.004132500000000001,AC,0.07124956000006932,69,0,0,0,0,69
Construtora,Médio,3.782577501999185,1485,0.007200000000000001,WA,0.6940685890003806,6,32,0,0,0,38
Jogo,Fácil,2.012109572000554,1269,0.0043100000000000005,AC,0.03912547199979599,18,0,0,0,0,18
Maximin,Médio,3.9725264869994135,1633,0.007195,WA,0.04891833100009535,19,5,0,0,0,24
Carro elétrico,Médio,4.3111305910006195,1727,0.008280000000000001,AC,0.18604805500035582,19,0,0,0,0,19
Dario e Xerxes,Fácil,3.9035367500000575,1241,0.0046275,WA,0.04586702099913964,0,22,0,0,0,22
Retas,Difícil,4.113040886000817,1647,0.0078925,WA,1.8959111160002067,22,21,0,0,0,43
Viagem,Difícil,4.328911155000242,2155,0.0092,AC,0.1302758530000574,28,0,0,0,0,28
Soma,Difícil,1.9303151820004132,1273,0.00452,WA,0.3935901559998456,0,50,0,0,0,50
Estoque,Fácil,2.2905597270000726,1625,0.0061,AC,0.07822739199946227,23,0,0,0,0,23
Recibo de Compra,Médio,2.6521801720009535,1237,0.00533,AC,0.0689417619996675,47,0,0,0,0,47
Chaves,Fácil,2.1398346170008153,1352,0.00503,AC,0.1957713629999489,78,0,0,0,0,78
Caverna de Ordinskaya,Médio,3.653537938998852,1754,0.007835000000000002,AC,0.1594478570004867,90,0,0,0,0,90
Barcos da Nlogônia,Difícil,9.560252121998928,2390,0.0166375,AC,3.6557744669989916,52,0,0,0,0,52
Frete,Médio,2.8570973530004267,1600,0.0069125,AC,0.06597054399935587,35,0,0,0,0,35
Teste de redação,Fácil,2.049966709000728,1096,0.003615,WA,0.019216070999391377,0,5,0,0,0,5
Tacos de bilhar,Médio,1.4480129769999621,1239,0.004110000000000001,WA,0.21242552799958503,9,6,0,0,0,15
Bolas,Fácil,1.3706550749993767,1082,0.0035175000000000002,AC,0.05160739100028877,19,0,0,0,0,19
Prêmio,Fácil,2.249389755001175,1303,0.0043825,AC,0.06995437199839216,40,0,0,0,0,40
