question_name,difficulty,llm_code_creation_time,total_tokens,cost_prompt,judge_predict,execution_time,AC,WA,RE,TLE,CE,total_test_cases
Candidatas,Difícil,132.40722581200043,3109,0.022518,AC,7.695207600999311,20,0,0,0,0,20
Toca do Saci,Fácil,51.33340675999989,2073,0.007946,AC,0.9618285030001061,51,0,0,0,0,51
Dígitos,Difícil,42.542971193000085,1397,0.004843999999999999,AC,0.05519450599967968,33,0,0,0,0,33
Caminhos do reino,Difícil,148.90789812599996,2578,0.013056,AC,1.3412832889998754,40,0,0,0,0,40
Cartas,Fácil,9.374382490999778,1260,0.00344,AC,0.0586712490003265,30,0,0,0,0,30
Flíper,Fácil,6.555092923999837,1283,0.0033959999999999997,AC,0.04402037999989261,15,0,0,0,0,15
Drone de Entrega,Médio,14.72007243400003,1451,0.004082,AC,0.06199406599989743,51,0,0,0,0,51
Aeroporto,Fácil,19.893284497000423,1714,0.005998,WA,0.08703831100046955,0,10,0,0,0,10
Leilão,Fácil,17.03507469899978,1488,0.004386,AC,0.05039514300005976,24,0,0,0,0,24
Busca na Internet,Fácil,6.406745242999932,1161,0.002742,AC,0.049320832999910635,30,0,0,0,0,30
Mapa,Difícil,26.09687868399942,1741,0.007582,AC,0.37334696000016265,38,0,0,0,0,38
Medalhas,Fácil,9.665059439999823,1393,0.003836,AC,0.08168824200038216,69,0,0,0,0,69
Construtora,Médio,36.149504662000254,1548,0.004895999999999999,AC,0.051803748000565975,38,0,0,0,0,38
Jogo,Fácil,9.531313114000113,1456,0.003932,AC,0.03345989399986138,18,0,0,0,0,18
Maximin,Médio,47.87400355599948,1837,0.006633999999999999,AC,0.05744551899988437,24,0,0,0,0,24
Carro elétrico,Médio,53.08582183300041,2003,0.008216,AC,0.14272084399999585,19,0,0,0,0,19
Dario e Xerxes,Fácil,17.15287711200017,1417,0.004404,AC,0.0419552660005138,22,0,0,0,0,22
Retas,Difícil,78.68682430499939,1943,0.008246,AC,1.6807976509999207,43,0,0,0,0,43
