question_name,difficulty,llm_code_creation_time,total_tokens,cost_prompt,judge_predict,execution_time,AC,WA,RE,TLE,CE,total_test_cases
Carro elétrico,Difícil,16.439274733995262,2188,0.017928,AC,0.0780166789991199,19,0,0,0,0,19
Dario e Xerxes,Fácil,13.652862284994626,1679,0.014913,RE,0.09491592900303658,0,0,22,0,0,22
Quadrado Aritmético,Difícil,24.674585547996685,2772,0.025944,WA,0.20210649599903263,3,19,0,0,0,22
O Tabuleiro Esburacado,Fácil,5.092566975996306,1404,0.008064,AC,0.036945348998415284,20,0,0,0,0,20
Retas,Médio,16.26549302299827,2436,0.020783999999999997,TLE,15.0,19,0,0,24,0,43
Viagem,Difícil,8.52521819499816,2213,0.014019,AC,0.06540719299664488,28,0,0,0,0,28
Soma,Médio,4.435584849001316,1044,0.005196000000000001,AC,0.6733631030001561,46,0,0,0,0,46
Estoque,Fácil,3.536201497001457,1482,0.006258,AC,0.06315509300475242,23,0,0,0,0,23
Frete,Médio,3.4695731259998865,1389,0.007203,AC,0.04732696499559097,35,0,0,0,0,35
Caçadores de Mitos,Fácil,3.1619509700030903,1272,0.005016,AC,0.687331594999705,20,0,0,0,0,20
Linhas Cruzadas,Médio,5.024089299993648,1087,0.006765,AC,0.3925833820030675,40,0,0,0,0,40
Bolas,Fácil,2.240738054002577,814,0.0037140000000000003,AC,0.04089034999924479,19,0,0,0,0,19
Xadrez Aleatório,Médio,5.2000134519985295,1088,0.0063479999999999995,AC,0.07151031299872557,57,0,0,0,0,57
Bombom,Fácil,20.553401709003083,2338,0.023634000000000002,RE,0.15383620099601103,0,0,50,0,0,50
Câmara de Compensação,Difícil,9.769566650000343,2251,0.014385,AC,0.6372301540031913,28,0,0,0,0,28
Taxa,Difícil,22.247650119003083,2756,0.024972,WA,0.3210467070020968,9,27,0,0,0,36
Atlanta,Fácil,7.90671836999536,1384,0.0108,AC,0.04849805800040485,40,0,0,0,0,40
Fuga com helicóptero,Fácil,2.9207607610005653,947,0.003801,AC,0.06581849399663042,74,0,0,0,0,74
Pirâmide,Fácil,2.5382071120038745,1054,0.004026,WA,0.06090506000327878,1,38,0,0,0,39
Wifi,Difícil,16.641720694002288,2214,0.019974,WA,0.5137393430049997,1,21,0,0,0,22
Fitas Verde-amarelas,Difícil,19.770112195001275,3270,0.027966,RE,0.17528476799634518,0,0,60,0,0,60
Retângulo,Difícil,19.06035661700298,2104,0.021276,AC,0.10433508700225502,35,0,0,0,0,35
Copa do Mundo,Médio,8.673004500000388,1610,0.012162,AC,0.06057504600175889,50,0,0,0,0,50
Passa Bolinha,Difícil,9.567256243994052,1747,0.012872999999999999,AC,0.06807329900038894,40,0,0,0,0,40
Transmissão de Energia,Médio,4.7322922669991385,1513,0.008727,AC,0.09377675800351426,10,0,0,0,0,10
Quadrado,Médio,10.723265400003584,1663,0.015141,AC,0.05465876699599903,30,0,0,0,0,30
Chocolate,Fácil,1.8959634440034279,1117,0.0039629999999999995,AC,0.075087525001436,99,0,0,0,0,99
Xadrez,Fácil,5.279768899003102,834,0.003258,RE,0.10195006799767725,0,0,26,0,0,26
Pizza,Médio,8.761517806000484,1769,0.011991,AC,0.16318311999930302,48,0,0,0,0,48
Construção de Rodovia,Difícil,11.880847482003446,1899,0.016125,WA,0.8142084090068238,4,9,0,0,0,13
Dividindo o império,Médio,6.483893880002142,1417,0.009783,AC,0.18985939599951962,18,0,0,0,0,18
Cinco,Médio,4.924872437004524,1418,0.007974,AC,1.802138428996841,64,0,0,0,0,64
Quebra-cabeça,Médio,3.633775558999332,1096,0.005724,AC,0.38337262400455074,24,0,0,0,0,24
Dominó,Médio,9.08477042800223,1627,0.013545000000000001,AC,0.042041079002956394,10,0,0,0,0,10
Calçada Imperial,Médio,11.506191218999447,1573,0.012159000000000001,AC,0.20040273100312334,20,0,0,0,0,20
Nota cortada,Fácil,6.180923168001755,1279,0.0070290000000000005,AC,0.0677553799978341,65,0,0,0,0,65
Gráfico de Barras,Fácil,4.107958194996172,1418,0.005094,AC,0.03726449100213358,22,0,0,0,0,22
Tesouro,Médio,6.161952791000658,2039,0.011529000000000001,AC,0.57672071900015,54,0,0,0,0,54
Relógios,Difícil,22.151929978994303,2759,0.024753000000000004,TLE,15.0,36,0,0,12,0,48
Cabo de guerra,Fácil,3.601076461003686,1206,0.004866,AC,0.07925551399966935,76,0,0,0,0,76
Toupeira,Médio,4.322943478997331,1791,0.009117,AC,0.8513197130014305,26,0,0,0,0,26
Copa,Fácil,2.5467199890044867,1151,0.0050609999999999995,AC,0.07772416299849283,58,0,0,0,0,58
Corredor,Médio,2.323259518998384,963,0.004053,AC,0.171622068999568,30,0,0,0,0,30
Linhas de Ônibus,Médio,7.016216939002334,1837,0.012159,AC,0.4341342400002759,65,0,0,0,0,65
Câmeras,Médio,8.644268434996775,1937,0.014559,AC,0.09811468599946238,60,0,0,0,0,60
Passatempo,Médio,10.780126961006317,2097,0.016695,AC,0.08605303900549188,30,0,0,0,0,30
Trilhas,Médio,3.9012397670012433,1476,0.0077280000000000005,AC,0.08551805699971737,20,0,0,0,0,20
Escada perfeita,Médio,10.297803002002183,1676,0.013656,WA,0.11028954699577298,59,1,0,0,0,60
Sequência Secreta,Médio,8.719100472000719,1683,0.013449000000000001,AC,0.031106495996937156,19,0,0,0,0,19
Cortando o Papel,Médio,23.123196486005327,1917,0.020163,AC,0.24654003899922827,22,0,0,0,0,22
Acelerador de Partículas,Fácil,12.77333408100094,1558,0.013794,RE,0.15678413699788507,0,0,39,0,0,39
Teleférico,Fácil,2.232981070999813,869,0.003375,AC,0.09733020199928433,36,0,0,0,0,36
Catálogo de Músicas,Difícil,18.864219410999794,2648,0.022860000000000002,TLE,15.0,14,0,0,12,0,26
Fissura Perigosa,Médio,5.519042927997361,1481,0.008799000000000001,AC,0.19089229599921964,34,0,0,0,0,34
Jogo de Tabuleiro,Médio,3.990617621995625,1316,0.00588,AC,0.16824819600151386,28,0,0,0,0,28
Fuga,Difícil,20.929665039999236,2809,0.026595,TLE,15.0,19,0,0,15,0,34
Visita entre cidades,Médio,6.654852343002858,1307,0.007713,AC,0.07695971100474708,19,0,0,0,0,19
Jardim de infância,Médio,13.083209551004984,2646,0.022998,AC,0.07297842000116361,80,0,0,0,0,80
Jogo de Cartas,Fácil,7.277251592000539,1463,0.008937,TLE,15.0,0,36,0,24,0,60
Móbile_2015,Fácil,3.33224635499937,720,0.0029400000000000003,AC,0.041709416000230704,30,0,0,0,0,30
Transporte de Contêineres,Fácil,2.493201336998027,1093,0.004215,AC,0.06443764499999816,49,0,0,0,0,49
Jogo do Preto e Branco,Médio,9.668324793994543,1844,0.014088,AC,0.056127098003344145,40,0,0,0,0,40
Supermercado,Médio,3.7223110609993455,1551,0.008073,WA,0.03711072899750434,1,9,0,0,0,10
Floresta,Fácil,8.54935323799873,1590,0.012774,AC,0.059487124999577645,33,0,0,0,0,33
Quadrado Mágico_2011,Fácil,4.947257163999893,1341,0.008463,AC,2.580974359996617,53,0,0,0,0,53
Trio de Palitinhos,Médio,5.571727315997123,1551,0.008757000000000001,AC,0.2226534459987306,33,0,0,0,0,33
Setas,Médio,11.327439426000637,1699,0.014037,AC,0.39364891900186194,60,0,0,0,0,60
Cavalos,Médio,13.506148298998596,1628,0.013512,RE,0.04259872499824269,20,0,3,0,0,23
Avenida,Fácil,2.6586411640018923,929,0.003135,AC,0.046945237001637,28,0,0,0,0,28
Dobradura,Fácil,14.409788252996805,1624,0.014352,AC,0.02328683200175874,10,0,0,0,0,10
Sinuca,Médio,2.3437430580015643,964,0.00432,AC,0.048967964001349173,40,0,0,0,0,40
Campeonato_2018,Fácil,4.631896017002873,1475,0.0077009999999999995,AC,0.05654639199929079,48,0,0,0,0,48
Burocracia,Difícil,16.885714869000367,3034,0.021594000000000002,TLE,15.0,40,0,0,13,0,53
Telefone,Fácil,4.809100571997988,1172,0.0058200000000000005,WA,0.07218022699817084,61,2,0,0,0,63
Segredo do Cofre,Médio,8.49797495600069,1634,0.011442,AC,0.4803383719990961,32,0,0,0,0,32
Chuva_2019,Médio,17.312823127002048,2661,0.024783,AC,0.16366066000045976,35,0,0,0,0,35
Metrô da Nlogônia,Difícil,13.58528354200098,2304,0.020243999999999998,AC,0.7663800180016551,38,0,0,0,0,38
Torres de Hanói,Fácil,2.485623939996003,1038,0.004386,AC,0.023625412002729718,10,0,0,0,0,10
Atletismo,Fácil,2.55643212099676,1245,0.005115,AC,0.16026509099901887,41,0,0,0,0,41
Amigos,Médio,18.799078928997915,3428,0.02514,TLE,15.0,39,0,0,13,0,52
Remove Dígitos,Médio,3.4988786050016643,1042,0.005382,AC,0.13130674100102624,30,0,0,0,0,30
Trio de Bonecas,Difícil,25.93061464499624,2732,0.025176,WA,10.947124013997382,59,17,0,0,0,76
Teclado,Fácil,4.633604654998635,1255,0.006621,AC,0.10602061299869092,27,0,0,0,0,27
Pirâmide_2023,Fácil,2.780626070998551,1331,0.005469,AC,0.08065271200030111,86,0,0,0,0,86
Cápsulas,Médio,4.0446842390010715,1208,0.005796,AC,0.21129769099934492,27,0,0,0,0,27
Caixinha de palitos,Difícil,7.615091186999052,1391,0.011013,AC,0.0572455159999663,61,0,0,0,0,61
Mina,Médio,4.372652259997267,1213,0.008127,AC,0.06395098000211874,40,0,0,0,0,40
Pesos,Fácil,23.614650456001982,2448,0.023076000000000003,RE,0.08684325499780243,0,0,24,0,0,24
Brigadeiros,Difícil,66.29047512300167,6879,0.081153,RE,0.17231216600339394,0,0,67,0,0,67
Dengue,Médio,7.220739200995013,1718,0.011766,WA,1.5815160459969775,0,10,0,0,0,10
Casamento de inteiros,Médio,12.031600988004357,1327,0.009993,AC,0.03380146499694092,20,0,0,0,0,20
Cadeiras do auditório,Médio,15.180504695003037,2310,0.019062,WA,0.13683508800022537,2,37,0,0,0,39
Impedido!,Fácil,2.0036425209982553,890,0.003246,AC,0.05888999000308104,54,0,0,0,0,54
Bondinho,Fácil,1.625533906997589,720,0.002568,AC,0.042730330998892896,26,0,0,0,0,26
Rede ótica,Difícil,5.108122017998539,1661,0.010275,RE,0.0611530469977879,1,1,8,0,0,10
Distância entre amigos,Médio,9.393036177993054,1573,0.011871,AC,0.2871843710017856,30,0,0,0,0,30
Cadeado,Fácil,2.075474024997675,1462,0.0051660000000000005,AC,0.04186387700610794,33,0,0,0,0,33
Baldes,Difícil,25.057584483001847,3266,0.036858,WA,1.3487189589941408,4,29,0,0,0,33
Macaco-prego,Médio,8.843158336996567,1855,0.012525,AC,0.03443204300128855,10,0,0,0,0,10
Basquete de robôs,Fácil,2.3560194579986273,902,0.0032459999999999998,WA,0.04369424800097477,27,3,0,0,0,30
Fast-Food,Difícil,70.60410445000161,8167,0.103953,RE,0.21967978199973004,0,0,62,0,0,62
Dona Minhoca,Difícil,14.209613357001217,2019,0.017913,TLE,15.0,13,0,0,16,0,29
Metrônibus,Difícil,10.39462481499504,2943,0.018513,AC,1.1077927160004037,82,0,0,0,0,82
Costa,Médio,3.5087999579991447,1120,0.005952000000000001,AC,0.18005005799932405,20,0,0,0,0,20
Triângulos,Fácil,2.2484377340006176,982,0.004002,AC,0.04198442099732347,41,0,0,0,0,41
Frete da Família Silva,Médio,7.898778404996847,2368,0.014004,RE,0.112171450004098,39,0,1,0,0,40
Zero para cancelar,Fácil,2.341004141002486,946,0.0041340000000000005,AC,0.027114810000057332,5,0,0,0,0,5
Troca,Médio,7.609286611004791,1541,0.009195,AC,0.20493983200140065,28,0,0,0,0,28
Conta de água,Fácil,4.130358813003113,1202,0.00639,AC,0.05872257900045952,71,0,0,0,0,71
Forja de ORicalco,Médio,27.382540369006165,3346,0.031986,TLE,15.0,54,0,0,16,0,70
