question_name,difficulty,llm_code_creation_time,total_tokens,cost_prompt,judge_predict,execution_time,AC,WA,RE,TLE,CE,total_test_cases
Rodovia_2022,Difícil,20.572228831995744,1721,0.004593,WA,0.9474053480007569,0,13,0,0,0,13
VAR,Fácil,0.7140352190035628,807,0.00037845,WA,0.04823245900479378,31,10,0,0,0,41
Computador,Difícil,2.093579118998605,1284,0.0019008,TLE,15.0,10,0,0,32,0,42
Pulo do Gato,Médio,2.1620009940015734,1134,0.00132255,RE,0.17048452300514327,0,0,47,0,0,47
Semente,Fácil,1.6538500530004967,997,0.0015827999999999999,WA,0.0733831360048498,22,18,0,0,0,40
Álbum de fotos,Médio,4.615584365994437,1598,0.00520635,AC,0.07359453500248492,57,0,0,0,0,57
Toca do Saci,Médio,2.36371393599984,1528,0.0024405,WA,0.8048792080007843,0,51,0,0,0,51
Caminhos do reino,Difícil,4.7484029039987945,2112,0.0050787,TLE,15.0,0,0,0,40,0,40
Cartas,Fácil,1.2184869080010685,682,0.0003597,AC,0.04947546999756014,30,0,0,0,0,30
Flíper,Fácil,0.8413108530003228,716,0.00042915,WA,0.03440723699895898,12,3,0,0,0,15
Avião,Médio,1.1415714059985476,1224,0.00078615,AC,0.05373128400242422,32,0,0,0,0,32
Medalhas,Fácil,1.0666364999997313,853,0.0007246500000000001,AC,0.10545277799974428,69,0,0,0,0,69
Elevador_2018,Fácil,1.7039659139991272,1164,0.0012568500000000001,TLE,15.0,10,8,0,6,0,24
Cubra os Furos,Médio,2.0599324729992077,1103,0.0015636,WA,0.07684124699881067,1,8,1,0,0,10
Carro elétrico,Difícil,2.425884636999399,1393,0.0021921,WA,0.14067060399975162,5,14,0,0,0,19
Dario e Xerxes,Fácil,1.9312977790032164,922,0.00130245,AC,0.039691592995950487,22,0,0,0,0,22
Quadrado Aritmético,Difícil,1.3441927399981068,1317,0.00107505,WA,0.1429635300009977,3,19,0,0,0,22
O Tabuleiro Esburacado,Fácil,1.959548206999898,1203,0.00173655,WA,0.03150789900246309,1,19,0,0,0,20
Retas,Médio,1.9610043399952701,1363,0.001626,TLE,15.0,19,0,0,24,0,43
Viagem,Difícil,3.055735143003403,1729,0.002535,AC,0.08239429099921836,28,0,0,0,0,28
Soma,Médio,3.827315542999713,932,0.00115185,AC,0.7449256780018914,46,0,0,0,0,46
Estoque,Fácil,1.934088107002026,1321,0.00142665,AC,0.06306664799922146,23,0,0,0,0,23
Frete,Médio,2.9917696219999925,1281,0.0019295999999999998,AC,0.051975315996969584,35,0,0,0,0,35
