question_name,difficulty,llm_code_creation_time,total_tokens,cost_prompt,judge_predict,execution_time,AC,WA,RE,TLE,CE,total_test_cases
Computador,Difícil,37.79110023799876,6201,0.064832,AC,1.117703435003932,42,0,0,0,0,42
Pulo do Gato,Médio,25.90844401000504,3186,0.028762,WA,0.1666193150012986,9,38,0,0,0,47
Semente,Fácil,16.313938947998395,2558,0.023346,AC,0.0624725860034232,40,0,0,0,0,40
Álbum de fotos,Médio,19.29129726699466,3130,0.03007,AC,0.0617024010061868,57,0,0,0,0,57
Toca do Saci,Médio,42.35759238099854,6727,0.069254,AC,0.7278067570005078,51,0,0,0,0,51
Caminhos do reino,Difícil,203.02099424399785,15548,0.173776,AC,0.8412937309985864,40,0,0,0,0,40
Cartas,Fácil,9.485115423995012,1554,0.012428,AC,0.0476553289990988,30,0,0,0,0,30
Flíper,Fácil,14.292088879999936,2302,0.021084,AC,0.0282420350049505,15,0,0,0,0,15
Avião,Médio,11.19261921299767,2384,0.017518,AC,0.0433364330019685,32,0,0,0,0,32
Medalhas,Fácil,13.888011846000154,2282,0.019934,AC,0.0763567009998951,69,0,0,0,0,69
Elevador_2018,Fácil,19.50309042000299,3489,0.031968,AC,0.0608796149972477,24,0,0,0,0,24
Cubra os Furos,Médio,43.51922043200466,6350,0.06784,WA,0.0725392309977905,8,1,1,0,0,10
Carro elétrico,Difícil,46.0938754289964,6335,0.06566,AC,0.0635043060028692,19,0,0,0,0,19
Dario e Xerxes,Fácil,12.042983385006664,2078,0.017796,AC,0.0362977890035836,22,0,0,0,0,22
O Tabuleiro Esburacado,Fácil,23.78457619099936,3415,0.03182,AC,0.0336389139993116,20,0,0,0,0,20
Retas,Médio,67.32787092699436,8718,0.093436,AC,1.233829914002854,43,0,0,0,0,43
Viagem,Difícil,175.1002193910026,11229,0.121468,AC,0.086288685000909,28,0,0,0,0,28
Soma,Médio,26.185535274998983,4194,0.042898,AC,0.5547046029969351,46,0,0,0,0,46
Estoque,Fácil,17.491673838005227,3303,0.029006,AC,0.062843839994457,23,0,0,0,0,23
Frete,Médio,11.501419610001903,2347,0.018714,AC,0.0437035869981627,35,0,0,0,0,35
Caçadores de Mitos,Fácil,27.064616034003848,3618,0.033436,AC,0.5076907249967917,20,0,0,0,0,20
Linhas Cruzadas,Médio,19.10328268900048,2886,0.0277019999999999,AC,0.2724106009991374,40,0,0,0,0,40
Bolas,Fácil,12.43260360899876,1795,0.0156,AC,0.0341509869977016,19,0,0,0,0,19
Xadrez Aleatório,Médio,17.570299402003002,2220,0.01939,AC,0.0571409959957236,57,0,0,0,0,57
Bombom,Fácil,14.8093916680009,2755,0.02506,AC,0.0566110750005464,50,0,0,0,0,50
Câmara de Compensação,Difícil,23.985068515998137,4244,0.036988,AC,0.6595377029952942,28,0,0,0,0,28
